,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING,CLIENT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYED
7773,5022006,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,M,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952.0,-1613.0,1.0,0.0,0.0,0.0,,1.0,27.0,Y
7780,5022014,0,0,0,0,0,0,2,0,C,-7,2.0,0,AA,GOOD,M,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952.0,-1613.0,1.0,0.0,0.0,0.0,,1.0,27.0,Y
7786,5022020,0,0,0,0,0,0,8,0,C,-6,8.0,0,AA,GOOD,M,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952.0,-1613.0,1.0,0.0,0.0,0.0,,1.0,27.0,Y
7792,5022026,0,0,0,0,0,0,2,0,C,-20,2.0,0,AA,GOOD,M,Y,Y,0.0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952.0,-1613.0,1.0,0.0,0.0,0.0,,1.0,27.0,Y
7810,5022053,0,0,0,0,1,3,0,11,X,0,4.0,1,EE,BAD,M,N,N,0.0,202500.0,Working,Higher education,Single / not married,House / apartment,-12811.0,-4327.0,1.0,0.0,0.0,0.0,,1.0,35.0,Y
7895,5022172,0,0,0,0,0,0,36,1,C,0,36.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-19911.0,-126.0,1.0,0.0,0.0,0.0,Cooking staff,1.0,54.0,Y
7896,5022174,0,0,0,0,0,0,42,1,C,0,42.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-19911.0,-126.0,1.0,0.0,0.0,0.0,Cooking staff,1.0,54.0,Y
7897,5022175,0,0,0,0,0,0,30,1,C,0,30.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-19911.0,-126.0,1.0,0.0,0.0,0.0,Cooking staff,1.0,54.0,Y
7898,5022176,0,0,0,0,0,0,13,0,C,-36,13.0,0,AA,GOOD,F,N,N,1.0,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,41.0,Y
7901,5022179,0,0,0,0,0,0,7,0,C,-1,7.0,0,AA,GOOD,F,N,N,1.0,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,41.0,Y
7958,5022250,0,0,0,0,0,0,29,1,C,0,29.0,0,AA,GOOD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15231.0,-8375.0,1.0,0.0,0.0,1.0,High skill tech staff,2.0,41.0,Y
7961,5022253,0,0,0,0,0,0,30,1,C,-10,30.0,0,AA,GOOD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15231.0,-8375.0,1.0,0.0,0.0,1.0,High skill tech staff,2.0,41.0,Y
7964,5022256,0,0,0,0,0,0,21,34,C,0,21.0,0,AA,GOOD,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15231.0,-8375.0,1.0,0.0,0.0,1.0,High skill tech staff,2.0,41.0,Y
7975,5022271,0,0,0,0,0,0,4,0,C,0,4.0,0,AA,GOOD,M,Y,Y,0.0,131400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23646.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
7996,5022303,0,0,0,0,0,0,38,14,C,0,38.0,0,AA,GOOD,F,N,Y,0.0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-19042.0,-3319.0,1.0,0.0,0.0,0.0,,1.0,52.0,Y
8012,5022328,0,0,0,0,0,0,21,18,C,0,21.0,0,AA,GOOD,M,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-21503.0,-1674.0,1.0,0.0,0.0,1.0,Core staff,2.0,58.0,Y
8049,5022387,0,0,0,0,0,0,32,16,C,0,32.0,0,AA,GOOD,F,N,Y,0.0,153000.0,Pensioner,Higher education,Married,House / apartment,-21899.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
8050,5022388,0,0,0,0,0,0,8,17,C,0,8.0,0,AA,GOOD,F,N,Y,0.0,153000.0,Pensioner,Higher education,Married,House / apartment,-21899.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
8059,5022414,0,0,0,0,0,0,6,7,C,0,6.0,0,AA,GOOD,F,N,Y,0.0,153000.0,Pensioner,Higher education,Married,House / apartment,-21899.0,365243.0,1.0,0.0,1.0,0.0,,2.0,59.0,N
8114,5022473,0,0,0,0,0,0,13,10,C,0,13.0,0,AA,GOOD,M,Y,Y,0.0,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-17309.0,-3500.0,1.0,0.0,0.0,0.0,,2.0,47.0,Y
8187,5022577,0,0,0,0,0,0,6,1,C,-2,6.0,0,AA,GOOD,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8533.0,-582.0,1.0,0.0,0.0,0.0,Laborers,1.0,23.0,Y
8188,5022578,0,0,0,0,0,0,3,0,C,-4,3.0,0,AA,GOOD,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8533.0,-582.0,1.0,0.0,0.0,0.0,Laborers,1.0,23.0,Y
8189,5022579,0,0,0,0,0,0,3,0,C,-3,3.0,0,AA,GOOD,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8533.0,-582.0,1.0,0.0,0.0,0.0,Laborers,1.0,23.0,Y
8190,5022580,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8533.0,-582.0,1.0,0.0,0.0,0.0,Laborers,1.0,23.0,Y
8219,5022617,10,1,1,1,1,2,41,0,C,0,57.0,14,DD,BAD,M,Y,Y,0.0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12022.0,-1674.0,1.0,0.0,0.0,1.0,Laborers,2.0,32.0,Y
8223,5022623,0,0,0,0,0,0,2,0,C,-37,2.0,0,AA,GOOD,M,Y,N,0.0,247500.0,State servant,Higher education,Married,With parents,-12118.0,-2313.0,1.0,1.0,1.0,1.0,Core staff,2.0,33.0,Y
8277,5022712,0,0,0,0,0,0,36,4,C,0,36.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406.0,-2617.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
8279,5022715,0,0,0,0,0,0,54,4,C,0,54.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406.0,-2617.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
8280,5022716,0,0,0,0,0,0,38,4,C,0,38.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406.0,-2617.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
8281,5022717,0,0,0,0,0,0,25,4,C,0,25.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406.0,-2617.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
8282,5022718,0,0,0,0,0,0,39,4,C,0,39.0,0,AA,GOOD,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406.0,-2617.0,1.0,0.0,0.0,0.0,Security staff,2.0,64.0,Y
8570,5023113,0,0,0,0,0,0,6,0,C,-37,6.0,0,AA,GOOD,M,N,Y,0.0,382500.0,Working,Higher education,Married,House / apartment,-10136.0,-539.0,1.0,1.0,1.0,0.0,Laborers,2.0,27.0,Y
8575,5023133,0,0,0,0,0,0,26,2,C,0,26.0,0,AA,GOOD,F,N,Y,1.0,180000.0,Working,Higher education,Married,House / apartment,-12288.0,-1635.0,1.0,0.0,0.0,1.0,Core staff,3.0,33.0,Y
8596,5023163,0,0,0,0,0,0,34,21,C,0,34.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21786.0,365243.0,1.0,0.0,1.0,0.0,,1.0,59.0,N
8597,5023164,0,0,0,0,0,0,18,21,C,0,18.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21786.0,365243.0,1.0,0.0,1.0,0.0,,1.0,59.0,N
8712,5023324,0,0,0,0,0,0,4,33,C,0,4.0,0,AA,GOOD,M,Y,Y,2.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12296.0,-4314.0,1.0,0.0,0.0,0.0,,4.0,33.0,Y
8786,5023431,0,0,0,0,0,0,46,11,C,-3,46.0,0,AA,GOOD,F,N,Y,0.0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23044.0,365243.0,1.0,0.0,1.0,0.0,,2.0,63.0,N
8787,5023432,0,0,0,0,0,0,46,11,C,-3,46.0,0,AA,GOOD,F,N,Y,0.0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23044.0,365243.0,1.0,0.0,1.0,0.0,,2.0,63.0,N
8798,5023447,0,0,0,0,0,0,2,0,C,0,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8799,5023448,0,0,0,0,0,0,2,0,C,-12,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8800,5023449,0,0,0,0,0,0,2,0,C,-49,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8801,5023450,0,0,0,0,0,0,2,0,C,-43,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8802,5023451,0,0,0,0,0,0,1,0,C,0,1.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8803,5023452,0,0,0,0,0,0,2,0,C,-11,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8804,5023453,0,0,0,0,0,0,2,0,C,-4,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8805,5023454,0,0,0,0,0,0,2,0,C,-49,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8806,5023456,0,0,0,0,0,0,2,0,C,-7,2.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560.0,-661.0,1.0,0.0,0.0,0.0,Sales staff,2.0,56.0,Y
8938,5023647,0,0,0,0,0,0,17,4,C,0,17.0,0,AA,GOOD,M,Y,N,2.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14776.0,-2212.0,1.0,0.0,0.0,0.0,Drivers,4.0,40.0,Y
9027,5023776,0,0,0,0,0,0,19,12,C,-27,19.0,0,AA,GOOD,M,Y,N,0.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-13128.0,-1392.0,1.0,0.0,0.0,0.0,Laborers,2.0,35.0,Y
9030,5023779,0,0,0,0,0,0,8,12,C,0,8.0,0,AA,GOOD,M,Y,N,0.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-13128.0,-1392.0,1.0,0.0,0.0,0.0,Laborers,2.0,35.0,Y
9032,5023781,5,0,1,1,0,1,0,39,X,0,8.0,7,DD,BAD,M,N,Y,0.0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17800.0,-1086.0,1.0,0.0,0.0,0.0,Accountants,2.0,48.0,Y
9054,5023842,0,0,0,0,0,0,24,5,C,-25,24.0,0,AA,GOOD,F,N,Y,0.0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19718.0,-925.0,1.0,1.0,0.0,0.0,Medicine staff,1.0,54.0,Y
9062,5023860,0,0,0,0,0,0,44,6,C,0,44.0,0,AA,GOOD,F,Y,Y,0.0,450000.0,State servant,Higher education,Married,House / apartment,-19737.0,-5359.0,1.0,0.0,0.0,0.0,,2.0,54.0,Y
9184,5024020,0,0,0,0,0,0,15,5,C,0,15.0,0,AA,GOOD,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23619.0,365243.0,1.0,0.0,0.0,0.0,,1.0,64.0,N
9220,5024071,2,0,0,0,0,1,36,0,C,0,39.0,2,DD,BAD,F,N,Y,0.0,180000.0,Working,Higher education,Married,House / apartment,-15976.0,-854.0,1.0,0.0,0.0,0.0,Laborers,2.0,43.0,Y
9262,5024135,0,0,0,0,0,0,9,0,C,-4,9.0,0,AA,GOOD,M,Y,N,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-8655.0,-1067.0,1.0,0.0,1.0,1.0,Core staff,2.0,23.0,Y
9302,5024189,0,0,0,0,0,0,15,1,C,0,15.0,0,AA,GOOD,F,N,Y,2.0,112500.0,Working,Secondary / secondary special,Married,With parents,-12566.0,-1493.0,1.0,0.0,0.0,0.0,Laborers,4.0,34.0,Y
9314,5024213,1,0,0,0,0,8,0,0,5,-35,9.0,1,EE,BAD,F,Y,Y,0.0,540000.0,Commercial associate,Higher education,Married,House / apartment,-15702.0,-185.0,1.0,0.0,1.0,0.0,,2.0,43.0,Y
9315,5024214,0,0,0,0,0,0,17,5,C,0,17.0,0,AA,GOOD,F,Y,Y,0.0,540000.0,Commercial associate,Higher education,Married,House / apartment,-15702.0,-185.0,1.0,0.0,1.0,0.0,,2.0,43.0,Y
9320,5024230,0,0,0,0,0,0,3,5,C,0,3.0,0,AA,GOOD,F,Y,Y,0.0,540000.0,Commercial associate,Higher education,Married,House / apartment,-15702.0,-185.0,1.0,0.0,1.0,0.0,,2.0,43.0,Y
9410,5024346,0,0,0,0,0,0,32,10,C,0,32.0,0,AA,GOOD,M,Y,Y,0.0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653.0,-1646.0,1.0,0.0,0.0,0.0,Drivers,2.0,45.0,Y
9412,5024348,0,0,0,0,0,0,33,10,C,-11,33.0,0,AA,GOOD,M,Y,Y,0.0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653.0,-1646.0,1.0,0.0,0.0,0.0,Drivers,2.0,45.0,Y
9445,5024400,0,0,0,0,0,0,1,1,C,0,1.0,0,AA,GOOD,F,Y,N,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10943.0,-2346.0,1.0,0.0,0.0,0.0,Private service staff,2.0,29.0,Y
9481,5024450,0,0,0,0,0,0,36,8,C,0,36.0,0,AA,GOOD,M,Y,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12604.0,-2620.0,1.0,1.0,1.0,0.0,Managers,2.0,34.0,Y
9497,5024473,0,0,0,0,0,0,11,20,C,0,11.0,0,AA,GOOD,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10061.0,-520.0,1.0,0.0,0.0,1.0,High skill tech staff,2.0,27.0,Y
9528,5024513,0,0,0,0,0,0,18,1,C,0,18.0,0,AA,GOOD,F,N,Y,0.0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23408.0,365243.0,1.0,0.0,0.0,0.0,,2.0,64.0,N
9625,5024635,0,0,0,0,0,0,14,16,C,0,14.0,0,AA,GOOD,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19922.0,-1128.0,1.0,0.0,0.0,0.0,,2.0,54.0,Y
9705,5024765,0,0,0,0,0,0,6,3,C,-3,6.0,0,AA,GOOD,F,Y,Y,1.0,337500.0,Commercial associate,Higher education,Married,House / apartment,-14558.0,-1250.0,1.0,0.0,0.0,0.0,High skill tech staff,3.0,39.0,Y
9780,5024876,0,0,0,0,0,0,23,3,C,0,23.0,0,AA,GOOD,F,Y,Y,0.0,211500.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-21935.0,365243.0,1.0,0.0,1.0,0.0,,2.0,60.0,N
9823,5024937,0,0,0,0,0,0,7,0,C,-7,7.0,0,AA,GOOD,F,N,Y,1.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15376.0,-6851.0,1.0,0.0,0.0,0.0,Laborers,3.0,42.0,Y
9827,5024945,0,0,0,0,0,0,17,2,C,0,17.0,0,AA,GOOD,M,Y,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15623.0,-1645.0,1.0,0.0,0.0,0.0,Laborers,2.0,42.0,Y
9841,5024966,0,0,0,0,0,0,17,17,C,0,17.0,0,AA,GOOD,M,N,N,0.0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14772.0,-154.0,1.0,0.0,0.0,0.0,Laborers,1.0,40.0,Y
9845,5024971,0,0,0,0,0,0,14,20,C,-17,14.0,0,AA,GOOD,F,N,Y,0.0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-16299.0,-5817.0,1.0,1.0,1.0,0.0,Medicine staff,2.0,44.0,Y
9859,5024991,0,0,0,0,0,0,33,1,C,-27,33.0,0,AA,GOOD,F,N,Y,0.0,360000.0,State servant,Secondary / secondary special,Widow,House / apartment,-18190.0,-11202.0,1.0,0.0,0.0,0.0,Core staff,1.0,49.0,Y
9895,5025043,0,0,0,0,0,0,24,19,C,0,24.0,0,AA,GOOD,F,N,N,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743.0,-8066.0,1.0,0.0,1.0,0.0,Medicine staff,2.0,45.0,Y
9954,5025127,3,3,1,2,3,9,0,0,5,0,21.0,12,DD,BAD,M,N,Y,0.0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-11111.0,-3350.0,1.0,0.0,0.0,0.0,High skill tech staff,2.0,30.0,Y
9983,5025172,0,0,0,0,0,0,23,14,C,0,23.0,0,AA,GOOD,F,N,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16625.0,-2011.0,1.0,0.0,1.0,1.0,Core staff,2.0,45.0,Y
10007,5025210,0,0,0,0,0,0,2,0,C,-15,2.0,0,AA,GOOD,M,Y,Y,0.0,166500.0,Working,Higher education,Single / not married,House / apartment,-12159.0,-1827.0,1.0,0.0,0.0,1.0,IT staff,1.0,33.0,Y
10548,5028326,0,0,0,0,0,0,8,0,C,-43,8.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17988.0,-630.0,1.0,0.0,1.0,0.0,Sales staff,2.0,49.0,Y
10688,5028516,0,0,0,0,0,0,15,21,C,0,15.0,0,AA,GOOD,F,Y,Y,0.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19724.0,-12591.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,54.0,Y
10690,5028518,0,0,0,0,0,0,16,12,C,-12,16.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165.0,-6565.0,1.0,0.0,0.0,0.0,Core staff,2.0,55.0,Y
10692,5028520,0,0,0,0,0,0,3,12,C,0,3.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165.0,-6565.0,1.0,0.0,0.0,0.0,Core staff,2.0,55.0,Y
10694,5028522,0,0,0,0,0,0,16,12,C,-2,16.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165.0,-6565.0,1.0,0.0,0.0,0.0,Core staff,2.0,55.0,Y
10695,5028524,0,0,0,0,0,0,16,12,C,-28,16.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165.0,-6565.0,1.0,0.0,0.0,0.0,Core staff,2.0,55.0,Y
10697,5028526,0,0,0,0,0,0,16,12,C,0,16.0,0,AA,GOOD,F,Y,Y,0.0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165.0,-6565.0,1.0,0.0,0.0,0.0,Core staff,2.0,55.0,Y
10741,5028580,3,0,1,1,1,1,0,0,5,0,7.0,6,DD,BAD,M,N,N,0.0,540000.0,Commercial associate,Higher education,Married,House / apartment,-19996.0,-691.0,1.0,0.0,0.0,0.0,Managers,2.0,54.0,Y
10847,5028735,0,0,0,0,0,0,37,6,C,0,37.0,0,AA,GOOD,M,N,Y,0.0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483.0,-4039.0,1.0,0.0,0.0,0.0,Managers,2.0,34.0,Y
10897,5028795,0,0,0,0,0,0,1,0,C,0,1.0,0,AA,GOOD,F,N,Y,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12563.0,-1025.0,1.0,0.0,0.0,0.0,Cooking staff,4.0,34.0,Y
10907,5028807,0,0,0,0,0,0,30,1,C,-22,30.0,0,AA,GOOD,F,Y,Y,1.0,135000.0,Working,Higher education,Married,House / apartment,-12071.0,-721.0,1.0,0.0,0.0,0.0,,3.0,33.0,Y
11029,5028963,0,0,0,0,0,0,1,17,C,0,1.0,0,AA,GOOD,F,Y,Y,0.0,135000.0,Pensioner,Higher education,Separated,House / apartment,-21844.0,365243.0,1.0,0.0,0.0,0.0,,1.0,59.0,N
11079,5029028,0,1,1,1,1,11,0,1,5,0,15.0,4,EE,BAD,F,N,Y,0.0,90000.0,Working,Lower secondary,Single / not married,Rented apartment,-12026.0,-4770.0,1.0,0.0,0.0,0.0,Cleaning staff,2.0,32.0,Y
11220,5029212,0,0,0,0,0,0,6,24,C,0,6.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22115.0,365243.0,1.0,0.0,1.0,0.0,,2.0,60.0,N
11260,5029267,0,0,0,0,0,0,25,1,C,0,25.0,0,AA,GOOD,M,Y,Y,2.0,225000.0,Working,Higher education,Married,House / apartment,-13456.0,-992.0,1.0,0.0,0.0,0.0,Drivers,4.0,36.0,Y
11285,5029311,0,0,2,1,1,8,0,1,5,0,12.0,4,EE,BAD,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21876.0,365243.0,1.0,0.0,1.0,1.0,,2.0,59.0,N
11299,5029327,0,0,0,0,0,0,10,17,C,0,10.0,0,AA,GOOD,M,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22581.0,365243.0,1.0,0.0,1.0,0.0,,2.0,61.0,N
11343,5029386,0,0,0,0,0,0,6,21,C,-17,6.0,0,AA,GOOD,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20844.0,365243.0,1.0,0.0,0.0,0.0,,2.0,57.0,N
11353,5029401,0,0,0,0,0,0,48,5,C,0,48.0,0,AA,GOOD,F,N,N,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19125.0,365243.0,1.0,0.0,0.0,0.0,,2.0,52.0,N
11416,5029485,0,0,0,0,0,0,5,48,C,0,5.0,0,AA,GOOD,F,Y,N,0.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-20952.0,-3852.0,1.0,0.0,0.0,1.0,Managers,2.0,57.0,Y
11562,5029679,0,0,0,0,0,0,42,12,C,0,42.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20689.0,365243.0,1.0,0.0,0.0,0.0,,1.0,56.0,N
11563,5029680,0,0,0,0,0,0,31,12,C,0,31.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20689.0,365243.0,1.0,0.0,0.0,0.0,,1.0,56.0,N
11564,5029681,0,0,0,0,0,0,8,12,C,0,8.0,0,AA,GOOD,M,N,Y,0.0,63000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20689.0,365243.0,1.0,0.0,0.0,0.0,,1.0,56.0,N
11595,5029737,0,0,0,0,0,0,36,10,C,0,36.0,0,AA,GOOD,F,N,N,0.0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23019.0,365243.0,1.0,0.0,0.0,0.0,,1.0,63.0,N
11596,5029740,0,0,0,0,0,0,6,10,C,0,6.0,0,AA,GOOD,F,N,N,0.0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23019.0,365243.0,1.0,0.0,0.0,0.0,,1.0,63.0,N
11597,5029742,0,0,0,0,0,0,34,10,C,0,34.0,0,AA,GOOD,F,N,N,0.0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23019.0,365243.0,1.0,0.0,0.0,0.0,,1.0,63.0,N
11612,5029767,0,0,0,0,0,0,36,0,C,-6,36.0,0,AA,GOOD,F,N,Y,0.0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21215.0,-808.0,1.0,0.0,0.0,0.0,Medicine staff,2.0,58.0,Y
11661,5033426,0,0,0,0,0,0,38,4,C,0,38.0,0,AA,GOOD,F,N,Y,0.0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,-20030.0,-2607.0,1.0,0.0,0.0,0.0,Cooking staff,1.0,54.0,Y
11671,5033437,0,0,0,0,0,0,33,4,C,0,33.0,0,AA,GOOD,F,Y,N,1.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13033.0,-3885.0,1.0,0.0,1.0,0.0,Laborers,3.0,35.0,Y
11672,5033438,0,0,0,0,0,0,33,4,C,-8,33.0,0,AA,GOOD,F,Y,N,1.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13033.0,-3885.0,1.0,0.0,1.0,0.0,Laborers,3.0,35.0,Y
11682,5033453,1,1,1,1,1,4,0,0,5,0,9.0,5,DD,BAD,F,N,N,0.0,135000.0,Working,Higher education,Single / not married,House / apartment,-10749.0,-2394.0,1.0,0.0,0.0,0.0,Laborers,1.0,29.0,Y
11683,5033455,0,0,0,0,0,0,36,1,C,-1,36.0,0,AA,GOOD,F,Y,N,2.0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-15493.0,-872.0,1.0,1.0,1.0,0.0,Laborers,4.0,42.0,Y
11718,5033514,9,2,1,1,1,6,0,2,5,0,20.0,14,DD,BAD,F,Y,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15952.0,-384.0,1.0,1.0,0.0,0.0,Sales staff,3.0,43.0,Y
