,ID,0,1,2,3,4,5,C,X,LAST_STATUS,LAST_MONTH,COUNT_MONTHS,total_delay,C_RATING
466,5002311,30,0,0,0,0,0,0,3,X,0,30.0,30,CC
467,5002312,2,0,0,0,0,0,0,1,X,0,2.0,2,CC
468,5002313,28,0,0,0,0,0,0,1,0,0,28.0,28,CC
469,5002314,16,0,0,0,0,0,33,0,C,0,49.0,16,BB
470,5002315,7,0,0,0,0,0,18,0,C,0,25.0,7,BB
471,5002316,3,0,0,0,0,0,33,0,C,0,36.0,3,BB
472,5002317,1,0,0,0,0,0,37,0,C,0,38.0,1,BB
475,5002320,2,0,0,0,0,0,23,0,C,0,25.0,2,BB
476,5002321,4,0,0,0,0,0,39,1,C,0,43.0,4,BB
477,5002322,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
478,5002323,10,0,0,0,0,0,23,0,C,0,33.0,10,BB
479,5002324,12,0,0,0,0,0,0,0,0,-1,12.0,12,CC
480,5002325,11,0,0,0,0,0,12,0,C,-1,23.0,11,BB
481,5002326,3,0,0,0,0,0,27,0,C,0,30.0,3,BB
482,5002330,12,0,0,0,0,0,19,0,C,0,31.0,12,BB
483,5002331,5,1,0,0,0,0,4,0,C,0,10.0,6,BB
484,5002332,13,0,0,0,0,0,1,0,C,0,14.0,13,CC
485,5002333,5,0,0,0,0,0,13,0,C,0,18.0,5,BB
493,5002342,7,0,0,0,0,0,0,1,X,0,7.0,7,CC
494,5002343,5,0,0,0,0,0,3,0,C,0,8.0,5,BB
495,5002344,15,0,0,0,0,0,0,2,X,0,15.0,15,CC
496,5002345,23,0,0,0,0,0,0,1,X,0,23.0,23,CC
497,5002346,11,0,0,0,0,0,14,1,C,0,25.0,11,BB
498,5002347,7,0,0,0,0,0,36,0,C,0,43.0,7,BB
499,5002348,0,0,0,0,0,0,12,0,C,0,12.0,0,AA
500,5002349,4,0,0,0,0,0,0,33,X,0,4.0,4,CC
501,5002350,11,0,0,0,0,0,0,1,0,0,11.0,11,CC
502,5002351,12,0,0,0,0,0,20,0,C,0,32.0,12,BB
503,5002352,2,0,0,0,0,0,18,0,C,0,20.0,2,BB
504,5002353,5,0,0,0,0,0,31,0,C,0,36.0,5,BB
505,5002354,24,0,0,0,0,0,11,2,C,0,35.0,24,BB
506,5002355,11,0,0,0,0,0,0,0,0,0,11.0,11,CC
507,5002356,29,0,0,0,0,0,0,22,X,0,29.0,29,CC
508,5002360,12,0,0,0,0,0,0,3,X,0,12.0,12,CC
511,5002365,2,0,0,0,0,0,0,3,X,0,2.0,2,CC
512,5002368,1,0,0,0,0,0,0,11,X,0,1.0,1,CC
513,5002369,12,0,0,0,0,0,12,0,C,0,24.0,12,BB
514,5002370,22,1,0,0,0,0,0,1,0,0,23.0,23,CC
515,5002373,1,1,0,0,0,0,43,1,C,0,45.0,2,BB
516,5002374,3,0,0,0,0,0,36,0,C,0,39.0,3,BB
517,5002375,29,0,0,0,0,0,0,0,0,0,29.0,29,CC
521,5002380,15,3,1,0,0,0,5,33,C,0,24.0,19,BB
522,5002381,12,1,0,0,0,0,16,0,C,0,29.0,13,BB
524,5002384,8,0,0,0,0,0,45,0,C,0,53.0,8,BB
525,5002385,14,0,0,0,0,0,45,0,C,0,59.0,14,BB
529,5002390,6,0,0,0,0,0,13,2,C,0,19.0,6,BB
530,5002391,4,0,0,0,0,0,17,0,C,0,21.0,4,BB
531,5002392,20,0,0,0,0,0,22,0,C,0,42.0,20,BB
532,5002394,3,0,0,0,0,0,21,1,C,0,24.0,3,BB
533,5002395,13,0,0,0,0,0,22,18,C,0,35.0,13,BB
534,5002396,1,0,0,0,0,0,0,1,X,0,1.0,1,CC
535,5002397,2,0,0,0,0,0,0,6,0,0,2.0,2,CC
536,5002398,31,0,0,0,0,0,0,21,0,0,31.0,31,CC
537,5002399,9,0,0,0,0,0,0,5,X,0,9.0,9,CC
538,5002402,2,0,0,0,0,0,0,6,0,0,2.0,2,CC
539,5002403,17,0,0,0,0,0,0,0,0,0,17.0,17,CC
540,5002404,19,0,0,0,0,0,0,0,0,0,19.0,19,CC
541,5002405,6,0,0,0,0,0,13,0,C,0,19.0,6,BB
543,5002409,4,0,0,0,0,0,0,9,X,0,4.0,4,CC
544,5002410,9,0,0,0,0,0,0,4,0,0,9.0,9,CC
545,5002411,10,0,0,0,0,0,12,1,C,0,22.0,10,BB
546,5002412,23,0,0,0,0,0,8,0,C,0,31.0,23,BB
547,5002413,43,2,0,0,0,0,0,0,0,0,45.0,45,CC
548,5002418,40,0,0,0,0,0,10,2,C,0,50.0,40,CC
549,5002420,19,0,0,0,0,0,0,8,0,0,19.0,19,CC
550,5002421,10,0,0,0,0,0,0,0,0,0,10.0,10,CC
551,5002422,7,0,0,0,0,0,0,1,0,0,7.0,7,CC
552,5002424,10,0,0,0,0,0,4,0,C,0,14.0,10,BB
553,5002425,2,0,0,0,0,0,19,1,C,0,21.0,2,BB
554,5002426,6,0,0,0,0,0,19,0,C,0,25.0,6,BB
555,5002427,2,0,0,0,0,0,23,2,C,0,25.0,2,BB
556,5002428,7,3,0,0,0,0,28,0,C,0,38.0,10,BB
557,5002429,15,0,0,0,0,0,0,9,0,0,15.0,15,CC
558,5002430,16,0,0,0,0,0,0,2,0,0,16.0,16,CC
559,5002431,18,0,0,0,0,0,0,0,0,0,18.0,18,CC
560,5002432,10,0,0,0,0,0,32,0,C,0,42.0,10,BB
561,5002433,10,1,0,0,0,0,27,0,C,0,38.0,11,BB
562,5002434,2,0,0,0,0,0,0,23,X,0,2.0,2,CC
563,5002435,2,0,0,0,0,0,0,20,X,0,2.0,2,CC
564,5002436,10,0,0,0,0,0,18,1,C,0,28.0,10,BB
565,5002437,4,0,0,0,0,0,0,0,0,0,4.0,4,CC
566,5002438,8,0,0,0,0,0,0,3,X,0,8.0,8,CC
567,5002439,6,0,0,0,0,0,8,0,C,0,14.0,6,BB
568,5002441,10,0,0,0,0,0,0,23,0,0,10.0,10,CC
569,5002443,11,0,0,0,0,0,0,0,0,0,11.0,11,CC
570,5002444,9,0,0,0,0,0,0,1,0,0,9.0,9,CC
571,5002445,9,0,0,0,0,0,0,0,0,0,9.0,9,CC
572,5002446,18,1,0,0,0,0,0,1,X,0,19.0,19,CC
573,5002447,19,0,0,0,0,0,0,1,0,0,19.0,19,CC
574,5002448,7,0,0,0,0,0,0,29,0,0,7.0,7,CC
575,5002449,5,0,0,0,0,0,0,33,X,0,5.0,5,CC
576,5002450,9,0,0,0,0,0,45,1,C,0,54.0,9,BB
577,5002453,13,0,0,0,0,0,22,3,C,0,35.0,13,BB
578,5002454,13,0,0,0,0,0,22,3,C,0,35.0,13,BB
579,5002455,2,0,0,0,0,0,0,34,X,0,2.0,2,CC
580,5002456,20,0,0,0,0,0,6,34,C,0,26.0,20,BB
581,5002457,10,0,0,0,0,0,0,14,X,0,10.0,10,CC
582,5002458,17,0,0,0,0,0,0,6,0,0,17.0,17,CC
583,5002459,21,0,0,0,0,0,0,2,0,0,21.0,21,CC
584,5002460,3,0,0,0,0,0,10,0,C,0,13.0,3,BB
585,5002462,6,0,0,0,0,0,32,0,C,0,38.0,6,BB
586,5002465,2,0,0,0,0,0,58,1,C,0,60.0,2,BB
587,5002467,20,0,0,0,0,0,0,15,X,0,20.0,20,CC
591,5002474,6,0,0,0,0,0,47,0,C,0,53.0,6,BB
592,5002475,9,0,0,0,0,0,0,3,0,0,9.0,9,CC
593,5002476,3,0,0,0,0,0,0,1,X,0,3.0,3,CC
594,5002477,1,0,0,0,0,0,0,10,X,0,1.0,1,CC
595,5002479,7,0,0,0,0,0,14,0,C,0,21.0,7,BB
596,5002480,1,0,0,0,0,0,0,1,0,0,1.0,1,CC
597,5002481,8,0,0,0,0,0,0,0,0,0,8.0,8,CC
598,5002482,12,1,0,0,0,0,44,0,C,0,57.0,13,BB
599,5002483,1,0,0,0,0,0,0,56,X,0,1.0,1,CC
600,5002484,10,0,0,0,0,0,32,0,C,0,42.0,10,BB
601,5002485,7,0,0,0,0,0,0,46,0,0,7.0,7,CC
602,5002486,4,0,0,0,0,0,0,13,X,0,4.0,4,CC
603,5002487,28,0,0,0,0,0,0,3,X,0,28.0,28,CC
604,5002488,10,1,0,0,0,0,43,1,C,0,54.0,11,BB
605,5002489,25,2,0,0,0,0,0,16,0,0,27.0,27,CC
606,5002490,4,0,0,0,0,0,41,3,C,0,45.0,4,BB
607,5002491,27,0,0,0,0,0,0,12,X,0,27.0,27,CC
608,5002492,6,0,0,0,0,0,34,0,C,0,40.0,6,BB
612,5002501,29,3,0,0,0,0,14,0,C,0,46.0,32,BB
613,5002502,27,2,0,0,0,0,29,1,C,0,58.0,29,BB
614,5002505,8,0,0,0,0,0,0,2,0,0,8.0,8,CC
615,5002507,16,1,0,0,0,0,0,26,0,0,17.0,17,CC
616,5002508,12,0,0,0,0,0,0,5,0,0,12.0,12,CC
617,5002509,11,0,0,0,0,0,0,3,0,0,11.0,11,CC
618,5002510,20,0,0,0,0,0,14,4,C,0,34.0,20,BB
619,5002511,10,0,0,0,0,0,14,0,C,0,24.0,10,BB
620,5002512,5,0,0,0,0,0,0,11,X,0,5.0,5,CC
621,5002514,6,0,0,0,0,0,43,0,C,0,49.0,6,BB
623,5002518,6,0,0,0,0,0,19,1,C,0,25.0,6,BB
624,5002519,5,0,0,0,0,0,28,0,C,0,33.0,5,BB
625,5002520,12,0,0,0,0,0,0,24,0,0,12.0,12,CC
626,5002521,12,0,0,0,0,0,0,7,0,0,12.0,12,CC
627,5002523,9,0,0,0,0,0,50,2,C,0,59.0,9,BB
628,5002524,5,0,0,0,0,0,27,1,C,0,32.0,5,BB
629,5002525,3,0,0,0,0,0,18,0,C,0,21.0,3,BB
630,5002526,0,0,0,0,0,0,27,0,C,0,27.0,0,AA
631,5002527,24,1,0,0,0,0,0,4,1,0,25.0,25,CC
632,5002528,10,0,0,0,0,0,14,0,C,0,24.0,10,BB
634,5002533,11,0,0,0,0,0,0,12,X,0,11.0,11,CC
635,5002534,7,0,0,0,0,0,0,2,X,0,7.0,7,CC
636,5002537,10,0,0,0,0,0,0,0,0,0,10.0,10,CC
637,5002538,23,2,0,0,0,0,0,2,X,0,25.0,25,CC
638,5002539,22,0,0,0,0,0,0,1,X,0,22.0,22,CC
639,5002540,32,0,0,0,0,0,0,1,X,0,32.0,32,CC
640,5002541,21,0,0,0,0,0,22,0,C,0,43.0,21,BB
641,5002543,18,0,0,0,0,0,17,6,C,0,35.0,18,BB
642,5002544,11,2,0,0,0,0,0,18,X,0,13.0,13,CC
643,5002545,14,3,0,0,0,0,0,1,1,0,17.0,17,CC
644,5002547,4,0,0,0,0,0,0,11,X,0,4.0,4,CC
645,5002548,11,0,0,0,0,0,0,4,0,0,11.0,11,CC
647,5002550,9,0,0,0,0,0,33,0,C,0,42.0,9,BB
648,5002551,9,0,0,0,0,0,0,12,0,0,9.0,9,CC
649,5002554,12,0,0,0,0,0,36,0,C,0,48.0,12,BB
650,5002555,28,0,0,0,0,0,0,13,0,0,28.0,28,CC
651,5002556,25,0,0,0,0,0,0,12,0,0,25.0,25,CC
652,5002557,20,0,0,0,0,0,0,1,0,0,20.0,20,CC
653,5002558,18,0,0,0,0,0,0,18,0,0,18.0,18,CC
654,5002559,8,1,0,0,0,0,0,5,0,0,9.0,9,CC
655,5002560,11,0,0,0,0,0,36,1,C,0,47.0,11,BB
658,5002564,6,0,0,0,0,0,25,0,C,0,31.0,6,BB
659,5002565,3,0,0,0,0,0,41,0,C,0,44.0,3,BB
660,5002566,6,0,0,0,0,0,49,0,C,0,55.0,6,BB
661,5002567,2,0,0,0,0,0,54,0,C,0,56.0,2,BB
662,5002568,11,2,0,0,0,0,0,0,0,0,13.0,13,CC
663,5002570,14,0,0,0,0,0,35,0,C,0,49.0,14,BB
664,5002571,4,0,0,0,0,0,31,0,C,0,35.0,4,BB
665,5002572,13,0,0,0,0,0,27,0,C,0,40.0,13,BB
666,5002573,4,0,0,0,0,0,8,0,C,0,12.0,4,BB
667,5002574,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
668,5002575,19,2,0,0,0,0,0,0,0,0,21.0,21,CC
669,5002576,2,0,0,0,0,0,0,0,0,0,2.0,2,CC
670,5002578,1,0,0,0,0,0,0,53,X,0,1.0,1,CC
671,5002579,4,0,0,0,0,0,20,15,C,0,24.0,4,BB
672,5002581,23,0,0,0,0,0,0,1,0,0,23.0,23,CC
673,5002582,14,0,0,0,0,0,0,7,0,0,14.0,14,CC
674,5002583,1,0,0,0,0,0,0,38,X,0,1.0,1,CC
675,5002584,9,0,0,0,0,0,0,30,X,0,9.0,9,CC
676,5002585,4,0,0,0,0,0,48,0,C,0,52.0,4,BB
677,5002586,2,0,0,0,0,0,25,0,C,0,27.0,2,BB
678,5002587,0,0,0,0,0,0,13,16,C,0,13.0,0,AA
679,5002588,4,0,0,0,0,0,7,34,C,0,11.0,4,BB
680,5002589,8,0,0,0,0,0,0,2,0,0,8.0,8,CC
681,5002590,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
682,5002591,4,0,0,0,0,0,15,0,C,0,19.0,4,BB
683,5002592,4,0,0,0,0,0,19,0,C,0,23.0,4,BB
684,5002593,6,0,0,0,0,0,18,0,C,0,24.0,6,BB
685,5002594,5,0,0,0,0,0,22,1,C,0,27.0,5,BB
686,5002595,5,1,0,0,0,0,24,0,C,0,30.0,6,BB
687,5002597,32,0,0,0,0,0,0,5,0,0,32.0,32,CC
688,5002598,12,0,0,0,0,0,0,25,X,0,12.0,12,CC
689,5002599,23,0,0,0,0,0,34,0,C,0,57.0,23,BB
690,5002601,18,0,0,0,0,0,41,1,C,0,59.0,18,BB
691,5002602,24,0,0,0,0,0,33,0,C,0,57.0,24,BB
692,5002603,6,0,0,0,0,0,2,1,C,0,8.0,6,BB
693,5002604,7,0,0,0,0,0,18,0,C,0,25.0,7,BB
694,5002605,34,0,0,0,0,0,0,3,X,0,34.0,34,CC
695,5002606,18,0,0,0,0,0,17,0,C,0,35.0,18,BB
696,5002607,23,0,0,0,0,0,3,23,C,0,26.0,23,CC
697,5002608,4,0,0,0,0,0,0,0,0,0,4.0,4,CC
698,5002609,8,0,0,0,0,0,52,0,C,0,60.0,8,BB
699,5002611,11,0,0,0,0,0,22,0,C,0,33.0,11,BB
700,5002612,7,0,0,0,0,0,0,4,0,0,7.0,7,CC
701,5002615,13,0,0,0,0,0,14,23,C,0,27.0,13,BB
702,5002616,7,0,0,0,0,0,0,6,X,0,7.0,7,CC
703,5002617,3,0,0,0,0,0,6,0,C,0,9.0,3,BB
705,5002619,6,0,0,0,0,0,30,0,C,-1,36.0,6,BB
707,5002621,10,0,0,0,0,0,2,0,C,0,12.0,10,CC
708,5002622,31,0,0,0,0,0,0,2,0,0,31.0,31,CC
709,5002623,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
710,5002624,12,0,0,0,0,0,0,8,X,0,12.0,12,CC
711,5002626,12,0,0,0,0,0,19,0,C,0,31.0,12,BB
712,5002628,7,0,0,0,0,0,0,1,0,0,7.0,7,CC
713,5002629,11,0,0,0,0,0,0,0,0,0,11.0,11,CC
716,5002633,10,0,0,0,0,0,0,2,0,0,10.0,10,CC
717,5002636,33,0,0,0,0,0,0,2,0,0,33.0,33,CC
718,5002637,29,0,0,0,0,0,0,14,0,0,29.0,29,CC
719,5002638,27,5,0,0,0,0,0,18,1,0,32.0,32,CC
720,5002639,17,1,0,0,0,0,24,1,C,0,42.0,18,BB
721,5002642,13,2,1,0,0,0,19,0,C,0,35.0,16,BB
722,5002644,36,0,0,0,0,0,23,0,C,0,59.0,36,BB
723,5002645,8,0,0,0,0,0,0,4,X,0,8.0,8,CC
724,5002646,11,0,0,0,0,0,12,0,C,0,23.0,11,BB
725,5002647,13,0,0,0,0,0,0,0,0,0,13.0,13,CC
726,5002649,17,0,0,0,0,0,0,0,0,0,17.0,17,CC
727,5002650,11,0,0,0,0,0,24,0,C,0,35.0,11,BB
728,5002651,2,0,0,0,0,0,0,1,0,0,2.0,2,CC
731,5002654,32,0,0,0,0,0,0,2,X,0,32.0,32,CC
733,5002660,1,0,0,0,0,0,26,6,C,0,27.0,1,BB
734,5002661,20,0,0,0,0,0,0,28,0,0,20.0,20,CC
735,5002662,14,0,0,0,0,0,0,7,0,0,14.0,14,CC
736,5002665,4,0,0,0,0,0,30,0,C,0,34.0,4,BB
737,5002666,8,0,0,0,0,0,20,1,C,0,28.0,8,BB
738,5002667,25,0,0,0,0,0,0,3,X,0,25.0,25,CC
739,5002668,14,0,0,0,0,0,33,0,C,0,47.0,14,BB
740,5002669,18,0,0,0,0,0,20,0,C,0,38.0,18,BB
741,5002670,4,0,0,0,0,0,0,9,X,0,4.0,4,CC
742,5002671,8,0,0,0,0,0,0,5,X,0,8.0,8,CC
743,5002672,8,0,0,0,0,0,23,1,C,0,31.0,8,BB
745,5002674,11,0,0,0,0,0,22,1,C,0,33.0,11,BB
746,5002675,31,0,0,0,0,0,0,18,X,0,31.0,31,CC
747,5002677,10,0,0,0,0,0,5,0,C,0,15.0,10,BB
748,5002679,2,0,0,0,0,0,20,4,C,0,22.0,2,BB
749,5002680,14,0,0,0,0,0,0,6,0,0,14.0,14,CC
753,5002686,7,0,0,0,0,0,0,1,X,0,7.0,7,CC
755,5002688,36,0,0,0,0,0,0,1,0,0,36.0,36,CC
756,5002689,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
757,5002690,9,0,0,0,0,0,0,2,X,0,9.0,9,CC
758,5002691,6,0,0,0,0,0,8,0,C,0,14.0,6,BB
760,5002695,11,1,0,0,0,0,7,0,C,0,19.0,12,BB
761,5002696,6,0,0,0,0,0,4,0,C,0,10.0,6,BB
762,5002697,16,0,0,0,0,0,0,3,0,0,16.0,16,CC
763,5002698,13,0,0,0,0,0,42,4,C,0,55.0,13,BB
765,5002700,5,0,0,0,0,0,4,1,C,0,9.0,5,BB
766,5002701,6,0,0,0,0,0,38,0,C,0,44.0,6,BB
767,5002702,2,0,0,0,0,0,0,8,X,0,2.0,2,CC
768,5002703,6,0,0,0,0,0,38,0,C,0,44.0,6,BB
772,5002708,9,0,0,0,0,0,0,1,0,0,9.0,9,CC
773,5002709,18,0,0,0,0,0,25,0,C,0,43.0,18,BB
774,5002710,38,0,0,0,0,0,0,1,0,0,38.0,38,CC
775,5002711,10,0,0,0,0,0,0,0,0,0,10.0,10,CC
776,5002713,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
777,5002715,4,1,0,0,0,0,0,7,X,0,5.0,5,CC
778,5002716,9,0,0,0,0,0,0,3,0,0,9.0,9,CC
779,5002717,43,13,1,0,0,0,0,1,X,0,57.0,57,CC
780,5002718,20,0,0,0,0,0,0,1,X,0,20.0,20,CC
781,5002719,17,7,0,0,0,0,0,1,X,0,24.0,24,CC
782,5002720,20,4,0,0,0,0,0,1,X,0,24.0,24,CC
783,5002722,4,0,0,0,0,0,15,0,C,0,19.0,4,BB
784,5002723,6,0,0,0,0,0,0,2,X,0,6.0,6,CC
786,5002727,12,0,0,0,0,0,39,0,C,0,51.0,12,BB
787,5002728,8,0,0,0,0,0,0,2,0,0,8.0,8,CC
788,5002729,6,0,0,0,0,0,14,0,C,0,20.0,6,BB
789,5002730,7,0,0,0,0,0,0,0,0,0,7.0,7,CC
790,5002731,27,0,0,0,0,0,0,0,0,0,27.0,27,CC
791,5002732,6,0,0,0,0,0,0,0,0,0,6.0,6,CC
792,5002733,19,0,0,0,0,0,27,0,C,0,46.0,19,BB
793,5002734,27,2,0,0,0,0,18,0,C,0,47.0,29,BB
794,5002735,12,0,0,0,0,0,39,0,C,0,51.0,12,BB
796,5002737,3,0,0,0,0,0,0,26,X,0,3.0,3,CC
797,5002738,21,0,0,0,0,0,0,3,X,0,21.0,21,CC
798,5002739,19,0,0,0,0,0,4,0,C,0,23.0,19,CC
799,5002740,29,0,0,0,0,0,0,0,0,0,29.0,29,CC
800,5002741,6,0,0,0,0,0,5,0,C,0,11.0,6,BB
801,5002742,1,0,0,0,0,0,0,6,X,0,1.0,1,CC
802,5002743,6,0,0,0,0,0,44,0,C,0,50.0,6,BB
803,5002744,5,1,0,0,0,0,44,0,C,0,50.0,6,BB
805,5002747,10,0,0,0,0,0,15,4,C,0,25.0,10,BB
806,5002749,5,0,0,0,0,0,34,0,C,0,39.0,5,BB
807,5002750,12,0,0,0,0,0,38,0,C,0,50.0,12,BB
809,5002753,5,0,0,0,0,0,50,1,C,0,55.0,5,BB
810,5002754,5,0,0,0,0,0,36,2,C,0,41.0,5,BB
811,5002755,27,0,0,0,0,0,0,3,0,0,27.0,27,CC
812,5002756,14,0,0,0,0,0,0,2,X,0,14.0,14,CC
813,5002757,29,0,0,0,0,0,0,3,X,0,29.0,29,CC
814,5002758,4,0,0,0,0,0,16,0,C,0,20.0,4,BB
815,5002759,23,0,0,0,0,0,3,1,C,0,26.0,23,CC
816,5002760,9,0,0,0,0,0,27,0,C,0,36.0,9,BB
817,5002762,12,0,0,0,0,0,0,24,X,0,12.0,12,CC
818,5002763,6,0,0,0,0,0,0,1,X,0,6.0,6,CC
819,5002765,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
820,5002766,5,1,0,0,0,0,27,0,C,0,33.0,6,BB
822,5002768,1,0,0,0,0,0,0,6,X,0,1.0,1,CC
823,5002769,6,0,0,0,0,0,3,6,C,0,9.0,6,BB
824,5002770,21,0,0,0,0,0,31,2,C,0,52.0,21,BB
826,5002779,12,0,0,0,0,0,40,1,C,0,52.0,12,BB
827,5002780,13,0,0,0,0,0,40,0,C,0,53.0,13,BB
828,5002781,20,0,0,0,0,0,6,10,C,0,26.0,20,BB
829,5002782,7,0,0,0,0,0,31,2,C,0,38.0,7,BB
830,5002783,8,0,0,0,0,0,38,15,C,0,46.0,8,BB
831,5002784,38,1,0,0,0,0,0,2,0,0,39.0,39,CC
833,5002788,2,0,0,0,0,0,12,0,C,0,14.0,2,BB
834,5002789,12,0,0,0,0,0,0,0,0,0,12.0,12,CC
835,5002790,9,0,0,0,0,0,11,0,C,0,20.0,9,BB
836,5002791,24,0,0,0,0,0,0,0,0,0,24.0,24,CC
837,5002792,25,0,0,0,0,0,0,0,0,0,25.0,25,CC
838,5002793,10,2,0,0,0,0,40,0,C,0,52.0,12,BB
839,5002795,9,2,1,0,0,0,46,0,C,0,58.0,12,BB
840,5002796,23,2,0,0,0,0,22,3,C,0,47.0,25,BB
841,5002798,14,0,0,0,0,0,0,26,0,0,14.0,14,CC
842,5002799,3,0,0,0,0,0,57,0,C,0,60.0,3,BB
844,5002804,12,0,0,0,0,0,9,0,C,0,21.0,12,BB
845,5002805,2,0,0,0,0,0,0,59,X,0,2.0,2,CC
846,5002806,9,0,0,0,0,0,0,52,X,0,9.0,9,CC
847,5002807,44,0,0,0,0,0,0,0,0,0,44.0,44,CC
848,5002808,4,3,0,0,0,0,0,0,0,0,7.0,7,CC
849,5002809,26,11,0,0,0,0,0,0,0,0,37.0,37,CC
850,5002810,27,10,0,0,0,0,0,0,1,0,37.0,37,CC
851,5002811,11,7,0,0,0,0,26,0,C,0,44.0,18,BB
852,5002812,20,2,0,0,0,0,29,2,C,0,51.0,22,BB
853,5002813,31,18,0,0,0,0,12,0,C,0,61.0,49,CC
854,5002814,6,0,0,0,0,0,19,2,C,0,25.0,6,BB
855,5002815,2,0,0,0,0,0,0,8,X,0,2.0,2,CC
856,5002817,4,0,0,0,0,0,41,0,C,0,45.0,4,BB
857,5002818,2,0,0,0,0,0,0,7,X,0,2.0,2,CC
858,5002819,1,0,0,0,0,0,0,1,0,0,1.0,1,CC
859,5002820,8,0,0,0,0,0,0,1,0,0,8.0,8,CC
860,5002821,0,0,0,0,0,0,45,0,C,0,45.0,0,AA
862,5002825,5,0,0,0,0,0,19,1,C,0,24.0,5,BB
863,5002827,6,0,0,0,0,0,5,0,C,0,11.0,6,BB
864,5002828,12,0,0,0,0,0,29,0,C,0,41.0,12,BB
865,5002829,9,0,0,0,0,0,0,2,X,0,9.0,9,CC
866,5002830,7,0,0,0,0,0,7,0,C,0,14.0,7,BB
867,5002831,3,1,0,0,0,0,41,2,C,0,45.0,4,BB
868,5002832,3,0,0,0,0,0,0,0,0,0,3.0,3,CC
869,5002833,18,0,0,0,0,0,0,0,0,0,18.0,18,CC
870,5002837,17,0,0,0,0,0,0,3,0,0,17.0,17,CC
871,5002840,23,1,0,0,0,0,35,0,C,0,59.0,24,BB
872,5002841,8,2,0,0,0,0,0,4,0,0,10.0,10,CC
873,5002843,23,1,0,0,0,0,35,0,C,0,59.0,24,BB
874,5002844,35,1,0,0,0,0,6,14,C,0,42.0,36,CC
875,5002845,11,0,0,0,0,0,0,1,X,0,11.0,11,CC
876,5002846,23,0,0,0,0,0,0,0,0,0,23.0,23,CC
877,5002847,22,1,0,0,0,0,0,1,X,0,23.0,23,CC
878,5002848,5,0,0,0,0,0,24,0,C,0,29.0,5,BB
879,5002849,13,0,0,0,0,0,24,1,C,0,37.0,13,BB
880,5002850,42,0,0,0,0,0,5,8,C,0,47.0,42,CC
881,5002851,3,0,0,0,0,0,0,23,X,0,3.0,3,CC
882,5002852,13,0,0,0,0,0,0,0,0,0,13.0,13,CC
883,5002853,7,1,0,0,0,0,0,11,X,0,8.0,8,CC
884,5002854,20,1,0,0,0,0,9,4,C,0,30.0,21,BB
885,5002855,1,0,0,0,0,0,0,3,0,0,1.0,1,CC
886,5002856,17,4,0,0,0,0,0,9,X,0,21.0,21,CC
887,5002857,11,1,0,0,0,0,21,0,C,0,33.0,12,BB
889,5002862,10,0,0,0,0,0,32,0,C,0,42.0,10,BB
890,5002863,11,0,0,0,0,0,23,0,C,0,34.0,11,BB
891,5002864,8,0,0,0,0,0,47,2,C,0,55.0,8,BB
892,5002865,1,0,0,0,0,0,0,38,X,0,1.0,1,CC
893,5002866,26,0,0,0,0,0,0,0,0,0,26.0,26,CC
894,5002867,10,0,0,0,0,0,21,0,C,0,31.0,10,BB
895,5002869,9,0,0,0,0,0,0,5,0,0,9.0,9,CC
896,5002870,11,0,0,0,0,0,13,11,C,0,24.0,11,BB
897,5002871,13,0,0,0,0,0,9,0,C,0,22.0,13,BB
898,5002872,1,0,0,0,0,0,0,0,0,0,1.0,1,CC
900,5002874,0,0,0,0,0,0,36,2,C,0,36.0,0,AA
901,5002878,34,0,0,0,0,0,0,4,0,0,34.0,34,CC
902,5002879,0,0,0,0,0,0,26,0,C,0,26.0,0,AA
903,5002882,28,0,0,0,0,0,0,20,0,0,28.0,28,CC
904,5002883,17,0,0,0,0,0,0,5,0,0,17.0,17,CC
905,5002884,7,1,0,0,0,0,0,0,0,0,8.0,8,CC
906,5002886,6,0,0,0,0,0,16,3,C,0,22.0,6,BB
907,5002887,6,0,0,0,0,0,47,0,C,0,53.0,6,BB
908,5002888,9,0,0,0,0,0,0,14,X,0,9.0,9,CC
909,5002889,14,0,0,0,0,0,38,0,C,0,52.0,14,BB
910,5002890,22,0,0,0,0,0,8,0,C,0,30.0,22,BB
912,5002893,11,0,0,0,0,0,50,0,C,0,61.0,11,BB
913,5002894,0,0,0,0,0,0,49,9,C,0,49.0,0,AA
914,5002895,4,0,0,0,0,0,38,1,C,0,42.0,4,BB
915,5002896,10,0,0,0,0,0,50,1,C,0,60.0,10,BB
916,5002897,27,0,0,0,0,0,0,1,0,0,27.0,27,CC
917,5002898,3,0,0,0,0,0,0,1,0,0,3.0,3,CC
918,5002899,27,0,0,0,0,0,0,2,X,0,27.0,27,CC
919,5002900,15,0,0,0,0,0,39,3,C,0,54.0,15,BB
920,5002901,1,0,0,0,0,0,33,19,C,0,34.0,1,BB
921,5002902,9,0,0,0,0,0,47,0,C,0,56.0,9,BB
922,5002903,33,0,0,0,0,0,0,0,0,0,33.0,33,CC
